Timestamp,TP9,AF7,AF8,TP10
120.609375,60.05859375,-52.734375,-44.921875,20.01953125
120.61328125,55.6640625,-52.24609375,-47.36328125,6.8359375
120.6171875,29.78515625,-60.546875,-52.734375,0.0
120.62109375,31.73828125,-67.87109375,-49.31640625,5.859375
120.625,41.50390625,-63.96484375,-53.7109375,-4.8828125
120.62890625,26.3671875,-62.5,-59.08203125,-17.578125
120.6328125,32.71484375,-64.453125,-57.12890625,-7.8125
120.63671875,42.96875,-57.12890625,-49.31640625,1.46484375
120.640625,41.50390625,-46.875,-42.48046875,23.92578125
120.64453125,20.5078125,-49.31640625,-47.36328125,-0.48828125
120.6484375,14.16015625,-51.7578125,-43.45703125,5.859375
120.65234375,21.484375,-51.7578125,-42.48046875,9.27734375
120.65625,36.62109375,-53.7109375,-47.8515625,-30.2734375
120.66015625,36.1328125,-54.19921875,-48.33984375,-12.6953125
120.6640625,29.296875,-50.78125,-44.43359375,15.625
120.66796875,29.296875,-46.875,-42.48046875,-2.44140625
120.671875,22.4609375,-50.78125,-52.24609375,-11.71875
120.67578125,38.57421875,-50.29296875,-46.38671875,3.90625
120.6796875,23.4375,-53.7109375,-47.36328125,-15.13671875
120.68359375,-8.30078125,-57.6171875,-53.22265625,-38.0859375
120.6875,9.27734375,-49.31640625,-46.875,-27.83203125
120.69140625,-3.41796875,-45.8984375,-39.0625,-3.41796875
120.6953125,-0.9765625,-44.43359375,-37.59765625,6.8359375
120.69921875,39.0625,-46.38671875,-45.8984375,-12.20703125
120.703125,43.9453125,-48.33984375,-47.36328125,-14.6484375
120.70703125,20.99609375,-44.43359375,-42.96875,1.953125
120.7109375,38.57421875,-41.9921875,-40.52734375,-5.859375
120.71484375,22.94921875,-45.8984375,-39.55078125,-21.484375
120.71875,-14.6484375,-47.8515625,-40.52734375,-39.55078125
120.72265625,-21.97265625,-46.875,-42.96875,-45.8984375
120.7265625,-15.13671875,-51.26953125,-45.41015625,-29.78515625
120.73046875,0.48828125,-54.19921875,-51.26953125,-20.01953125
120.734375,-18.06640625,-56.640625,-57.12890625,-43.9453125
120.73828125,-22.4609375,-61.5234375,-58.10546875,-58.10546875
120.7421875,1.46484375,-61.03515625,-53.7109375,-18.5546875
120.74609375,-4.39453125,-59.5703125,-48.33984375,-0.48828125
120.75,-20.01953125,-61.03515625,-56.15234375,-32.2265625
120.75390625,-44.921875,-65.91796875,-63.96484375,-27.34375
120.7578125,-27.83203125,-69.3359375,-63.96484375,-42.96875
120.76171875,-28.3203125,-67.87109375,-69.3359375,-80.078125
120.765625,-77.63671875,-67.87109375,-65.91796875,-64.94140625
120.76953125,-82.51953125,-76.66015625,-70.80078125,-63.96484375
120.7734375,-83.984375,-76.171875,-76.171875,-84.47265625
120.77734375,-67.3828125,-72.75390625,-77.1484375,-81.54296875
120.78125,-44.43359375,-75.1953125,-70.80078125,-67.87109375
120.78515625,-38.57421875,-75.68359375,-67.3828125,-62.98828125
120.7890625,-40.0390625,-72.265625,-74.70703125,-54.6875
120.79296875,-58.10546875,-74.21875,-72.265625,-58.10546875
120.796875,-70.80078125,-73.2421875,-73.2421875,-79.58984375
120.80078125,-55.17578125,-69.82421875,-77.1484375,-70.3125
120.8046875,-81.0546875,-70.3125,-75.68359375,-73.2421875
120.80859375,-101.07421875,-71.77734375,-74.70703125,-83.984375
120.8125,-83.0078125,-72.265625,-74.70703125,-74.70703125
120.81640625,-58.59375,-71.77734375,-78.61328125,-86.9140625
120.8203125,-60.546875,-81.54296875,-83.0078125,-95.21484375
120.82421875,-91.30859375,-82.51953125,-89.35546875,-96.6796875
120.828125,-85.44921875,-84.9609375,-86.9140625,-101.07421875
120.83203125,-73.2421875,-90.8203125,-79.58984375,-74.70703125
120.8359375,-85.9375,-82.51953125,-78.125,-96.19140625
120.83984375,-75.68359375,-70.80078125,-76.171875,-122.0703125
120.84375,-72.75390625,-63.96484375,-73.73046875,-107.91015625
120.84765625,-39.55078125,-61.5234375,-76.171875,-68.359375
120.8515625,-13.18359375,-61.5234375,-71.77734375,-64.453125
120.85546875,-79.1015625,-65.4296875,-63.4765625,-99.12109375
120.859375,-80.56640625,-73.73046875,-62.98828125,-88.37890625
120.86328125,-31.73828125,-77.1484375,-70.80078125,-75.68359375
120.8671875,-20.01953125,-75.68359375,-81.0546875,-31.73828125
120.87109375,-54.6875,-82.03125,-81.0546875,-3.41796875
120.875,-35.15625,-86.42578125,-78.125,-72.75390625
120.87890625,-3.41796875,-81.54296875,-75.1953125,-16.6015625
120.8828125,21.484375,-78.61328125,-67.3828125,45.8984375
120.88671875,28.80859375,-77.1484375,-60.05859375,32.2265625
120.890625,28.80859375,-64.94140625,-53.7109375,4.39453125
120.89453125,101.5625,-64.94140625,-51.26953125,61.03515625
120.8984375,68.359375,-73.73046875,-53.22265625,131.34765625
120.90234375,52.24609375,-75.1953125,-54.6875,38.57421875
120.90625,87.40234375,-77.1484375,-61.03515625,0.0
120.91015625,68.84765625,-73.73046875,-58.59375,57.12890625
120.9140625,79.1015625,-62.5,-45.41015625,108.3984375
120.91796875,126.46484375,-54.19921875,-42.48046875,106.93359375
120.921875,168.45703125,-48.828125,-32.71484375,132.32421875
120.92578125,133.30078125,-54.19921875,-38.57421875,137.20703125
120.9296875,130.37109375,-62.01171875,-52.734375,115.234375
120.93359375,137.6953125,-57.12890625,-50.29296875,135.25390625
120.9375,158.203125,-48.828125,-44.921875,117.67578125
120.94140625,120.60546875,-48.33984375,-41.9921875,115.234375
120.9453125,88.8671875,-52.734375,-45.41015625,97.65625
120.94921875,111.81640625,-49.31640625,-48.33984375,43.9453125
120.953125,96.19140625,-47.8515625,-42.48046875,41.015625
120.95703125,97.16796875,-54.6875,-41.50390625,56.15234375
120.9609375,71.2890625,-62.5,-48.33984375,74.21875
120.96484375,50.78125,-58.10546875,-48.828125,33.203125
120.96875,88.8671875,-55.6640625,-46.875,-37.109375
120.97265625,64.94140625,-53.22265625,-45.8984375,19.04296875
120.9765625,-1.46484375,-41.9921875,-38.0859375,43.9453125
120.98046875,12.6953125,-37.109375,-36.62109375,7.32421875
120.984375,62.01171875,-35.15625,-43.45703125,19.04296875
120.98828125,33.69140625,-32.71484375,-37.59765625,22.94921875
120.9921875,-19.04296875,-46.875,-46.875,16.11328125
120.99609375,-14.16015625,-56.640625,-55.6640625,16.6015625
121.0,-3.90625,-58.59375,-56.640625,17.08984375
121.00390625,-28.3203125,-58.59375,-60.05859375,40.0390625
121.0078125,-44.43359375,-53.22265625,-64.453125,-35.15625
121.01171875,-54.6875,-55.17578125,-63.4765625,-11.71875
121.015625,14.16015625,-54.19921875,-53.7109375,28.80859375
121.01953125,21.484375,-51.26953125,-52.24609375,-32.2265625
121.0234375,-50.29296875,-53.7109375,-53.22265625,5.37109375
121.02734375,-26.3671875,-59.5703125,-56.640625,34.66796875
121.03125,-91.796875,-54.6875,-57.6171875,-20.99609375
121.03515625,-49.8046875,-49.8046875,-48.828125,-1.953125
121.0390625,-7.8125,-45.41015625,-42.48046875,68.359375
121.04296875,-40.52734375,-44.921875,-49.8046875,-13.18359375
121.046875,-18.06640625,-52.24609375,-58.59375,-72.265625
121.05078125,-40.52734375,-57.6171875,-61.03515625,-51.7578125
121.0546875,-52.734375,-62.01171875,-62.98828125,-58.59375
121.05859375,-39.0625,-62.98828125,-57.12890625,-55.17578125
121.0625,-25.390625,-57.6171875,-45.8984375,-34.1796875
121.06640625,-34.66796875,-55.17578125,-39.55078125,-8.30078125
121.0703125,-61.5234375,-52.734375,-41.015625,2.44140625
121.07421875,4.8828125,-48.33984375,-59.08203125,31.73828125
121.078125,59.08203125,-47.36328125,-65.4296875,72.75390625
121.08203125,-13.18359375,-52.734375,-53.22265625,64.94140625
121.0859375,-14.16015625,-56.15234375,-55.6640625,11.71875
121.08984375,-10.7421875,-53.7109375,-50.29296875,94.7265625
121.09375,-7.8125,-47.8515625,-36.1328125,117.1875
121.09765625,104.4921875,-46.875,-29.296875,125.48828125
121.1015625,75.68359375,-51.26953125,-23.92578125,146.484375
121.10546875,43.9453125,-51.26953125,-25.87890625,142.08984375
121.109375,90.8203125,-50.78125,-24.90234375,228.515625
121.11328125,120.60546875,-48.828125,-22.94921875,201.171875
121.1171875,139.16015625,-50.29296875,-22.4609375,179.19921875
121.12109375,141.6015625,-53.22265625,-19.53125,232.421875
121.125,126.953125,-56.15234375,-15.13671875,271.97265625
121.12890625,146.484375,-53.7109375,-11.23046875,256.34765625
121.1328125,185.05859375,-52.24609375,-20.99609375,239.2578125
121.13671875,196.77734375,-56.15234375,-30.76171875,245.1171875
121.140625,182.6171875,-58.10546875,-30.76171875,229.4921875
121.14453125,145.01953125,-55.17578125,-28.80859375,217.28515625
121.1484375,191.89453125,-48.828125,-21.97265625,214.35546875
121.15234375,206.0546875,-45.41015625,-17.578125,169.43359375
121.15625,131.8359375,-35.15625,-8.7890625,150.390625
121.16015625,164.55078125,-26.85546875,-5.859375,207.51953125
121.1640625,187.01171875,-34.66796875,-12.6953125,212.40234375
121.16796875,145.99609375,-37.109375,-15.625,169.43359375
121.171875,138.18359375,-39.55078125,-18.5546875,145.5078125
121.17578125,120.1171875,-40.0390625,-14.6484375,141.11328125
121.1796875,138.18359375,-29.296875,-7.8125,156.25
121.18359375,152.83203125,-29.78515625,-10.25390625,142.08984375
121.1875,129.8828125,-39.55078125,-23.92578125,106.4453125
121.19140625,135.25390625,-36.62109375,-31.25,120.60546875
121.1953125,139.16015625,-41.50390625,-37.59765625,137.6953125
121.19921875,73.2421875,-58.59375,-44.921875,95.703125
121.203125,69.82421875,-62.5,-45.41015625,63.4765625
121.20703125,103.515625,-59.08203125,-42.96875,58.59375
121.2109375,55.6640625,-58.10546875,-52.734375,1.953125
121.21484375,18.5546875,-58.59375,-52.24609375,50.78125
121.21875,81.0546875,-55.6640625,-33.69140625,104.4921875
121.22265625,117.1875,-47.8515625,-38.0859375,24.90234375
121.2265625,76.171875,-45.8984375,-40.52734375,32.2265625
121.23046875,33.203125,-47.36328125,-34.1796875,74.21875
121.234375,17.578125,-39.55078125,-41.50390625,32.71484375
121.23828125,55.6640625,-38.0859375,-48.828125,-11.71875
121.2421875,61.5234375,-42.96875,-48.828125,13.671875
121.24609375,-4.39453125,-51.26953125,-47.36328125,57.6171875
121.25,63.4765625,-58.10546875,-50.78125,54.6875
121.25390625,83.49609375,-45.8984375,-40.52734375,8.30078125
121.2578125,-10.25390625,-46.38671875,-38.57421875,-37.109375
121.26171875,25.87890625,-55.17578125,-45.41015625,-20.5078125
121.265625,25.87890625,-50.29296875,-47.8515625,24.90234375
121.26953125,36.62109375,-49.8046875,-42.96875,20.01953125
121.2734375,16.11328125,-56.640625,-46.38671875,-20.01953125
121.27734375,7.8125,-57.6171875,-53.7109375,1.953125
121.28125,1.953125,-56.640625,-47.8515625,28.3203125
121.28515625,-10.7421875,-55.17578125,-50.29296875,0.9765625
121.2890625,46.38671875,-50.29296875,-58.59375,-16.6015625
121.29296875,-21.484375,-50.29296875,-55.17578125,-1.46484375
121.296875,-49.8046875,-51.26953125,-47.8515625,-1.953125
121.30078125,5.859375,-52.24609375,-51.7578125,-24.4140625
121.3046875,-8.30078125,-47.8515625,-57.6171875,-13.18359375
121.30859375,31.25,-41.015625,-54.6875,20.01953125
121.3125,20.99609375,-34.66796875,-46.38671875,31.25
121.31640625,-51.7578125,-39.55078125,-37.109375,25.87890625
121.3203125,-29.296875,-43.45703125,-34.1796875,-43.9453125
121.32421875,-5.859375,-40.0390625,-34.1796875,-46.38671875
121.328125,0.0,-38.57421875,-30.2734375,-3.41796875
121.33203125,15.13671875,-33.69140625,-24.90234375,21.97265625
121.3359375,-4.8828125,-29.78515625,-29.78515625,34.1796875
121.33984375,-42.48046875,-37.59765625,-33.203125,-34.66796875
121.34375,3.90625,-40.52734375,-33.203125,9.765625
121.34765625,23.92578125,-35.64453125,-28.3203125,35.15625
121.3515625,-19.04296875,-37.109375,-22.94921875,-22.94921875
121.35546875,31.25,-34.1796875,-22.4609375,15.13671875
121.359375,9.765625,-27.34375,-15.625,57.12890625
121.36328125,-28.3203125,-26.85546875,-15.13671875,38.57421875
121.3671875,-34.66796875,-27.34375,-12.20703125,1.953125
121.37109375,-39.0625,-30.76171875,-14.6484375,6.34765625
121.375,0.0,-33.203125,-21.484375,24.90234375
121.37890625,-25.390625,-31.73828125,-20.5078125,3.90625
121.3828125,-38.57421875,-28.3203125,-30.76171875,-26.85546875
121.38671875,14.6484375,-28.3203125,-29.78515625,32.2265625
121.390625,28.3203125,-33.203125,-10.7421875,87.40234375
121.39453125,-21.484375,-37.59765625,-12.6953125,47.8515625
121.3984375,-28.80859375,-44.43359375,-20.5078125,14.16015625
121.40234375,-33.69140625,-46.38671875,-22.94921875,21.97265625
121.40625,-52.24609375,-48.33984375,-19.04296875,62.01171875
121.41015625,-63.4765625,-49.31640625,-11.71875,35.15625
121.4140625,-51.7578125,-49.31640625,-16.11328125,-13.18359375
121.41796875,-20.99609375,-55.6640625,-14.16015625,23.92578125
121.421875,-29.78515625,-60.05859375,-16.6015625,36.1328125
121.42578125,-52.24609375,-55.6640625,-28.80859375,22.94921875
121.4296875,-41.50390625,-52.734375,-29.78515625,-6.34765625
121.43359375,-15.625,-53.7109375,-23.92578125,-13.18359375
121.4375,-57.6171875,-45.8984375,-20.99609375,3.41796875
121.44140625,-56.15234375,-43.9453125,-25.87890625,9.765625
121.4453125,-25.87890625,-44.921875,-24.4140625,56.640625
121.44921875,-44.43359375,-43.9453125,-16.11328125,33.203125
121.453125,-39.0625,-40.0390625,-26.85546875,-11.71875
121.45703125,-63.96484375,-40.52734375,-30.76171875,27.83203125
121.4609375,-64.453125,-37.59765625,-23.4375,124.51171875
121.46484375,16.6015625,-37.109375,-28.80859375,99.12109375
121.46875,-52.24609375,-37.59765625,-37.109375,-35.15625
121.47265625,-100.5859375,-46.38671875,-40.0390625,-29.296875
121.4765625,-65.91796875,-54.19921875,-48.33984375,-5.859375
121.48046875,-70.3125,-52.734375,-56.640625,-31.73828125
121.484375,-67.3828125,-56.15234375,-58.10546875,-53.22265625
121.48828125,-81.54296875,-58.10546875,-57.12890625,-45.8984375
121.4921875,-81.0546875,-54.19921875,-55.6640625,-35.15625
121.49609375,-63.96484375,-45.41015625,-50.29296875,-34.1796875
121.5,-74.21875,-37.59765625,-46.38671875,-24.4140625
121.50390625,-81.0546875,-36.62109375,-55.17578125,-35.64453125
121.5078125,-53.7109375,-46.875,-62.5,-48.828125
121.51171875,-48.828125,-58.59375,-64.453125,-23.4375
121.515625,-10.25390625,-57.12890625,-62.98828125,-33.69140625
121.51953125,-39.55078125,-52.734375,-57.6171875,-72.75390625
121.5234375,-89.84375,-54.19921875,-62.01171875,-92.28515625
121.52734375,-77.1484375,-61.5234375,-66.40625,-54.19921875
121.53125,-83.984375,-60.05859375,-62.01171875,-33.69140625
121.53515625,-63.4765625,-49.8046875,-56.640625,-73.2421875
121.5390625,-41.50390625,-48.33984375,-51.26953125,-68.359375
121.54296875,-42.96875,-44.43359375,-44.921875,-27.34375
121.546875,-59.5703125,-40.0390625,-43.9453125,-46.875
121.55078125,-96.19140625,-39.0625,-41.015625,-48.33984375
121.5546875,-66.89453125,-33.203125,-36.62109375,-86.9140625
121.55859375,-12.6953125,-29.296875,-43.45703125,-62.98828125
121.5625,-6.8359375,-23.92578125,-41.015625,-21.484375
121.56640625,-48.33984375,-20.99609375,-31.25,-46.38671875
121.5703125,-39.55078125,-23.92578125,-25.87890625,-11.23046875
121.57421875,-57.12890625,-24.4140625,-29.296875,-22.94921875
121.578125,-79.1015625,-24.90234375,-33.203125,-72.75390625
121.58203125,-72.75390625,-28.3203125,-32.2265625,-58.10546875
121.5859375,-44.43359375,-39.55078125,-41.9921875,-87.40234375
121.58984375,-58.59375,-51.7578125,-58.59375,-102.05078125
121.59375,-120.1171875,-56.15234375,-58.10546875,-83.0078125
121.59765625,-102.05078125,-57.6171875,-50.29296875,-71.2890625
121.6015625,-69.82421875,-59.5703125,-50.29296875,-87.890625
121.60546875,-61.5234375,-51.7578125,-48.33984375,-93.75
121.609375,-57.12890625,-45.8984375,-46.38671875,-50.78125
121.61328125,-18.5546875,-47.8515625,-47.8515625,-49.8046875
121.6171875,-29.78515625,-50.78125,-47.8515625,-40.52734375
121.62109375,-80.078125,-54.19921875,-42.96875,-45.8984375
121.625,-102.5390625,-53.7109375,-45.41015625,-85.44921875
121.62890625,-98.6328125,-50.29296875,-47.8515625,-59.08203125
121.6328125,-80.56640625,-45.41015625,-49.31640625,-75.1953125
121.63671875,-83.0078125,-44.921875,-48.33984375,-59.08203125
121.640625,-87.890625,-41.50390625,-47.8515625,-51.26953125
121.64453125,-76.66015625,-41.9921875,-50.29296875,-62.5
121.6484375,-67.3828125,-43.45703125,-50.29296875,-57.12890625
121.65234375,-72.265625,-45.8984375,-51.7578125,-66.89453125
121.65625,-66.89453125,-55.17578125,-49.31640625,-111.328125
121.66015625,-41.015625,-50.29296875,-44.43359375,-71.77734375
121.6640625,-37.109375,-43.45703125,-39.55078125,-3.90625
121.66796875,-70.80078125,-43.45703125,-38.57421875,-29.296875
121.671875,-76.171875,-40.52734375,-39.55078125,-63.96484375
121.67578125,-52.24609375,-37.109375,-34.66796875,-42.96875
121.6796875,-81.54296875,-35.15625,-39.0625,-19.53125
121.68359375,-20.99609375,-36.62109375,-38.0859375,-38.57421875
121.6875,27.34375,-46.875,-27.34375,-53.7109375
121.69140625,-26.3671875,-44.921875,-17.578125,-34.1796875
121.6953125,-15.13671875,-36.62109375,-18.5546875,-38.57421875
121.69921875,-62.98828125,-33.203125,-27.83203125,-85.44921875
121.703125,-122.55859375,-30.2734375,-26.3671875,-119.140625
121.70703125,-145.99609375,-29.78515625,-15.625,-127.9296875
121.7109375,-175.29296875,-29.78515625,-19.04296875,-167.96875
121.71484375,-243.1640625,-24.90234375,-23.4375,-222.16796875
121.71875,-300.29296875,-16.11328125,-20.01953125,-282.2265625
121.72265625,-250.0,-11.23046875,-28.3203125,-317.87109375
121.7265625,-230.46875,-22.94921875,-32.71484375,-305.6640625
